row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,t0_BS_1.mzML Peak area,t0_BS_2.mzML Peak area,t0_BS_3.mzML Peak area,t0_BS_C.mzML Peak area,t0_Ec_1.mzML Peak area,t0_Ec_2.mzML Peak area,t0_Ec_3.mzML Peak area,t0_Ec_C.mzML Peak area,t1_BS_1.mzML Peak area,t1_BS_2.mzML Peak area,t1_BS_3.mzML Peak area,t1_BS_C.mzML Peak area,t1_Ec_1.mzML Peak area,t1_Ec_2.mzML Peak area,t1_Ec_3.mzML Peak area,t1_Ec_C.mzML Peak area,t2_BS_1.mzML Peak area,t2_BS_2.mzML Peak area,t2_BS_3.mzML Peak area,t2_BS_C.mzML Peak area,t2_Ec_1.mzML Peak area,t2_Ec_2.mzML Peak area,t2_Ec_3.mzML Peak area,t2_Ec_C.mzML Peak area,t3_BS_1.mzML Peak area,t3_BS_2.mzML Peak area,t3_BS_3.mzML Peak area,t3_BS_C.mzML Peak area,t3_Ec_1.mzML Peak area,t3_Ec_2.mzML Peak area,t3_Ec_3.mzML Peak area,t3_Ec_C.mzML Peak area,t4_BS_1.mzML Peak area,t4_BS_2.mzML Peak area,t4_BS_3.mzML Peak area,t4_BS_C.mzML Peak area,t4_Ec_1.mzML Peak area,t4_Ec_2.mzML Peak area,t4_Ec_3.mzML Peak area,t4_Ec_C.mzML Peak area,t5_BS_1.mzML Peak area,t5_BS_2.mzML Peak area,t5_BS_3.mzML Peak area,t5_BS_C.mzML Peak area,t5_Ec_1.mzML Peak area,t5_Ec_2.mzML Peak area,t5_Ec_3.mzML Peak area,t5_Ec_C.mzML Peak area,t6_BS_1.mzML Peak area,t6_BS_2.mzML Peak area,t6_BS_3.mzML Peak area,t6_BS_C.mzML Peak area,t6_Ec_1.mzML Peak area,t6_Ec_2.mzML Peak area,t6_Ec_3.mzML Peak area,t6_Ec_C.mzML Peak area,t7_BS_1.mzML Peak area,t7_BS_2.mzML Peak area,t7_BS_3.mzML Peak area,t7_BS_C.mzML Peak area,t7_Ec_1.mzML Peak area,t7_Ec_2.mzML Peak area,t7_Ec_3.mzML Peak area,t7_Ec_C.mzML Peak area,t8_BS_1.mzML Peak area,t8_BS_2.mzML Peak area,t8_BS_3.mzML Peak area,t8_BS_C.mzML Peak area,t8_Ec_1.mzML Peak area,t8_Ec_2.mzML Peak area,t8_Ec_3.mzML Peak area,t8_Ec_C.mzML Peak area,t9_BS_1.mzML Peak area,t9_BS_2.mzML Peak area,t9_BS_3.mzML Peak area,t9_BS_C.mzML Peak area,t9_Ec_1.mzML Peak area,t9_Ec_2.mzML Peak area,t9_Ec_3.mzML Peak area,t9_Ec_C.mzML Peak area
8798,420.8847099,6.401553,,,,,,,,,,,21455.748,27123.531,26767.266,0,0,0,0,0,60500.39,59816.11,63295.566,0,0,0,0,0,50439.273,52832.188,53016.61,0,0,0,0,0,52201.03,47387.805,52183.77,47777.52,0,0,0,0,47941.83,49183.777,44975.176,45678.52,0,0,0,0,48976.387,47597.934,41001.81,41164.887,0,0,0,0,44777.066,33731.934,28309.164,36326.18,0,0,0,0,65369.95,63509.79,57047.547,60990.94,0,0,0,0,69570.34,65417.348,53840.184,50652.055,0,0,0,0,70828.69,55352,70099.27,74965.06,0,0,0,0
8799,422.882075,6.4017534,,,,,,,,,,,0,0,0,0,0,0,0,0,14620.425,14587.928,18787.945,0,0,0,0,0,10099.475,9385.1045,12106.741,0,0,0,0,0,12613.897,0,9854.232,10150.455,0,0,0,0,11234.273,0,8707.601,10100.827,0,0,0,0,10596.119,0,0,9251.027,0,0,0,0,9424.36,8825.16,0,9077.25,0,43551.492,0,0,15207.889,17457.266,13873.305,14503.192,0,0,0,0,19513.973,17431.7,13342.5,16104.601,0,0,0,0,23211.385,13902.834,15773.075,21436.434,0,0,0,0
8801,488.8722256,6.4021645,,,,,,,,,,,0,0,0,0,0,0,0,0,44680.992,43199.555,45662.8,0,0,0,0,0,36247.68,36028.387,40526.223,0,0,0,0,0,38624.035,36473.62,36165.902,28663.066,0,0,0,0,38624.324,38371.117,26394.602,30621.402,0,0,0,0,35049.234,28338.857,25052.592,24493.297,0,0,0,0,30644.969,26677.68,21835.992,26427.97,0,0,0,0,49014.598,50071.39,39037.12,44279.984,0,0,0,0,50415.33,46081.234,40580.918,46139.938,0,0,0,0,52865.223,32764.86,52256.07,55778.71,0,0,0,0
8802,327.2503527,6.402367,,,,,,,,,,,30638.453,0,0,0,0,0,0,0,45932.94,48494.266,32514.64,0,0,0,0,0,0,0,53159.953,0,0,0,0,0,0,46076.867,48671.367,49679.133,0,0,0,0,46561.727,48792.703,47996.555,43221.43,0,0,0,0,26706.31,46122.14,42547,41473.89,0,0,0,0,42771.234,0,0,44602.87,0,0,0,0,55121.285,55084.75,0,55531.984,0,0,0,0,56114.92,54061.785,43474.926,0,0,0,0,0,51762.402,53352.105,52318.4,0,0,0,0,0
8803,294.9387809,6.4024453,,,,,,,,,,,0,0,0,0,0,0,0,0,34056.438,33667.676,37319.562,0,0,0,0,0,29487.748,28566.59,32799.266,0,0,0,0,0,29966.371,30056.547,34143.414,29323.047,0,0,0,0,31708.34,32759.203,29218.84,29903.025,0,0,0,0,33576.25,32919.99,30076.965,24590.855,0,0,0,0,35569.625,22375.945,20617.795,27433.223,0,0,0,0,37796.55,32057.713,30195.148,33821.168,0,0,0,0,39275.58,35306.22,31739.135,22602.059,0,0,0,0,0,33563.336,38667.336,38725.97,0,0,0,0
8805,443.334258,6.402799,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34225.406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8807,216.9226205,6.4033318,,,,,,,,,,,55225.688,71312.51,62436.527,0,0,0,0,0,114020.5,105510.52,111260.375,0,0,0,0,0,83564.28,82918.15,70528.67,0,0,0,0,0,86431.76,70322.914,78399.2,75179.23,0,0,0,0,74898.71,74127.52,65213.617,74432.85,2812461.8,0,0,0,74794.36,69546.83,63258.473,63100.27,0,0,0,0,66080.516,63077.152,55577.78,61408.84,0,0,0,0,117030.59,103353.91,94729.22,98646.7,0,0,0,0,107205.695,101288.9,86669.63,106857.305,0,0,0,0,109810.56,66321.31,98735.53,113715.95,0,0,0,0
8808,687.4657368,6.403896,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15075.481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8810,1055.29778,6.4041753,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33650.97,0,0,0,0,24692.52,0,17137.387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8812,247.1664124,6.4047823,,,,,,,,,,,78147.96,178173.3,163595.22,0,0,0,0,3627806.2,220001.84,221296.1,231547.17,3703297,0,0,0,4353477,207733.5,216890.75,235933.36,0,0,0,0,0,239225.53,214024.11,226420.69,236259.92,0,0,0,0,229035.97,232640.83,224884.23,223887.66,0,0,0,2527755.8,235986.28,232202.62,222894.12,213094.25,0,0,0,0,243961.94,237018.47,206751.62,239059.23,0,0,0,0,0,0,241394.89,259173.64,0,0,0,0,288213.44,308360.9,253161.6,284338.1,0,0,0,0,0,290020.88,317617.47,0,0,0,0,4897786.5
8813,1110.144948,6.406044,,,,,,,,,,,0,0,0,0,0,0,0,0,15379.362,19060.727,10896.315,0,0,0,0,0,20466.387,11978.044,17851.793,0,0,0,0,0,13587.683,16281.949,18750.55,23847.264,0,0,0,0,21443.92,19478.748,20226.248,22359.027,0,0,0,0,15197.418,16338.525,19781.97,24907.18,0,0,0,0,25670.984,27503.908,21619.096,16154.245,0,0,0,0,0,0,0,0,0,0,0,0,0,11206.929,0,0,0,0,0,0,0,0,11279.872,0,0,0,0,0
8816,519.3081389,6.4066167,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38468.164,30320.783,60229.71,0,0,0,0,0,45860.074,37790.426,34184.477,0,0,0,0,0,59365.96,66609.12,47059.797,0,0,0,0,0,70077.67,42236.617,46730.914,0,0,0,0,0,30119.277,27429.393,0,0,0,0,0,0,45094.73,41812.55,39356.797,37848.055,0,0,0,0,68488.31,65753.16,76888.805,51979.754
8817,1105.656994,6.4069653,,,,,,,,,,,0,0,0,0,0,0,0,0,13017.459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7094.8076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9527.707,0,0,0,0,0,0,20084.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8818,357.2609549,6.407506,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27750.48,0,0,0,0,0,0,0,0,0,0,0,0,0,26427.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8819,482.4047287,6.4084854,,,,,,,,,,,40112.332,0,44748.266,0,0,0,0,0,0,0,69990.695,0,0,0,43734.965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14749.685,9816.305,0,26681.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8820,282.2791066,6.4086213,,,,,,,,,,,0,0,0,0,67292.58,71709.68,42390.55,0,64812.562,37790.676,34466.832,0,50459.55,58558.215,59361.324,0,39023.75,32269.342,41640.863,0,62939.758,59183.49,0,0,26759.508,23953.645,0,22626.016,40003.664,19697.895,56364.723,43094.516,0,22006.73,26847.174,24991.941,0,47881.316,0,0,26735.238,24485.533,23447.393,22394.902,48758.53,51199.14,48890.105,0,19957.27,22225.344,18419.75,18401.824,0,37655.863,42577.383,36944.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17006.977,0,0,0,0,0,0
8821,614.8184278,6.4090114,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28403.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8822,254.2477122,6.4100175,,,,,,,,,,,0,0,0,0,9877.945,11806.168,9345.28,0,12189.488,21665.766,0,0,9012.748,9331.011,7612.135,0,11402.074,15214.734,16209.117,0,13771.664,12438.577,13115.408,0,15147.829,20577.787,12045.244,16915.354,11160.733,20249.992,11148.798,9420.988,13949.941,14563.081,16003.164,12942.441,10509.178,9448.876,9217.412,0,14727.1045,17097.332,14515.749,11130.0205,9922.275,11320.088,0,10159.181,13123.99,17846.209,0,8876.505,10570.075,9690.545,0,10187.137,6229.6567,0,0,0,8612.754,9137.842,0,8085.6724,0,0,7003.693,0,0,7365.6787,0,7795.3066,0,0,0,0,0,0,0,5091.543
8824,392.3731401,6.4106684,,,,,,,,,,,0,0,181341.64,0,0,0,0,0,37476.85,33314.59,0,0,0,119232.68,69122.79,0,23246.96,20225.756,25046.441,0,53567.64,19819.436,23312.865,0,17355.828,14145.088,23913.564,0,71916.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8825,410.8560103,6.4113526,,,,,,,,,,,0,0,0,0,0,0,0,0,14720.556,16639.258,17327.473,0,411160.47,0,0,0,11443.836,13229.64,10749.02,0,0,0,307239.72,392985.28,10095.772,0,9835.79,9497.326,0,0,192523.56,0,0,0,6932.539,9369.678,0,0,0,0,0,8973.39,0,0,212107.95,0,0,0,0,0,0,0,0,0,0,0,22124.467,17913.44,16079.278,16566.266,407319.6,0,0,0,23220.795,13877.866,12558.229,16151.075,378698.12,0,0,0,22039.666,13405.555,15564.001,23565.65,0,271531.7,294304.1,0
8826,406.3887544,6.412546,,,,,,,,,,,0,85342.9,0,0,0,52808.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8828,1088.163605,6.4149265,,,,,,,,,,,0,0,0,0,0,0,0,0,20057.338,27733.502,14920.068,0,0,0,0,0,28336.174,28734.201,25861.32,0,0,0,0,0,27533.451,34548.227,33432.793,36620.605,0,0,0,0,33553.473,32876.34,31417.977,40309.355,0,0,0,0,28695.8,37724.17,32429.875,26435.035,0,0,0,0,40844.332,43490.742,36699.508,31210.604,0,0,0,0,12798.577,11030.703,12435.742,15217.554,0,0,0,0,10557.241,13094.193,16501.922,10531.694,0,0,0,0,0,13755.393,14124.655,0,0,0,0,0
8829,397.3575735,6.4158807,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78443.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151608.97,167172.38,240747.88,146297.61,0,0,0,0,183691.88,293078.9,142592.08,82390.54,0,0,136262.7,219531.45,332378.38,325635.44,260069.69,0
8830,270.2789862,6.4160013,,,,,,,,,,,0,0,0,0,199171.19,220399.16,190932.44,0,238653.84,285161.94,231353.72,0,209128.62,210842.19,197330.33,0,267929.38,296684.5,284540.8,0,224073.12,240380.52,245025.23,0,274559.38,283031.6,277233.84,316194.38,182202.81,225758.53,202012.55,197720.3,287077.44,268979.4,294395.75,281188.16,222410.31,209212.27,210653.16,172356.6,264648.28,284035.94,248623.22,222186.62,196018.84,206303.84,152315.25,166684.19,227633.05,274743.75,209750.39,189586.94,196513.77,174596.03,156009.73,153969.39,128999.14,112999.73,121029.19,132318.52,143146.6,140080.53,154464.64,130900.17,116143.164,120934.68,120307.766,102505.836,110186.94,119757.07,103105.625,118367.336,89404.35,153022.6,103141.18,98968.49,86724.266,105903.48,77387.72,81338.44
8832,569.384426,6.417176,,,,,,,,,,,0,0,0,0,0,0,0,0,23258.139,22704.047,20215.482,0,0,13647.034,0,0,18728.195,19105.18,16750.549,0,0,0,0,0,18768.834,19166.096,20311.295,19264.117,0,0,0,0,17666.309,0,19455.742,20132.092,0,0,0,0,24726.16,23498.816,0,23638.035,0,0,0,0,21147.379,23088.117,0,18649.553,0,0,0,0,0,0,0,15114.325,0,0,0,0,11220.346,0,0,19377.414,0,0,0,0,0,24422.75,16129.005,14061.281,0,0,0,0
8833,816.6314673,6.4176226,,,,,,,,,,,0,0,17639.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8834,427.3388727,6.4180913,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13767.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8837,600.4247882,6.41958,,,,,,,,,,,0,0,0,0,140789.12,133257.9,125216.234,0,138470.78,186159.38,87795.81,0,107226.05,107564.484,100024.96,0,85712.1,118534.38,109257.08,0,135038.92,66641.65,120889.625,0,105616.81,120003.516,78918.195,88982.234,104850.25,161708.75,106562.48,97215.266,94712.37,95349.35,72157.84,65155.965,93924.28,89971.29,94611.86,48960.86,81164.7,78706.72,63099.887,56108.844,80217.57,86362.56,62305.516,79206.59,61860.16,74041.09,51796.332,44283.96,79316.83,54708.23,56942.137,94249.336,32451.842,25857.805,21228.719,25880.627,49857.637,45228.316,47135.227,45052.414,26424.129,30758.914,28534.87,27035.732,44143.19,43188.137,31593.355,42567.76,29677.695,39747.992,23866.943,26643.025,30193.66,35010.07,28151.658,25979.584
8839,682.8057732,6.420921,,,,,,,,,,,0,0,0,0,0,0,0,24844.059,0,0,0,0,0,0,47453.9,0,0,0,0,0,0,0,0,0,0,0,0,0,75653.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56461.785,0,0,0,0,0,0,0,79894.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74858.19,0,0,0,0,0,0,0,0,0
8840,298.3103076,6.421075,,,,,,,,,,,0,0,0,0,463184.1,513357.62,444232.34,0,568409.44,634876,505495.38,0,492438.28,514014.6,473368.84,0,604724,639350.56,615838.25,0,624337.9,599354.5,623836.2,0,609682.06,601493.1,593270.25,633057.44,504961.7,479251.38,520119.62,514113.4,591067.5,557508.94,607700.1,554114.75,516405.03,518049.78,520018.2,455432.94,514494.22,597955.7,552651.1,464533.9,468937.56,492412.75,419114.56,477698.3,468986.28,564137.6,466071.78,414805.12,504518.72,422174.44,404027.62,488241.78,226922.62,237242.1,221856.39,244009.94,255042.61,270192.97,258676.03,253377.56,212196.12,220445.72,206987.5,171325.02,194067.53,214489.55,201271.28,195693.9,141660.94,271082.53,171546.47,151292.72,149267.67,168689.48,145002.61,137561.08
8841,280.2634097,6.421231,,,,,,,,,,,0,0,0,0,31334.754,30417.178,40588.227,0,37669.23,40481.438,46854.875,0,39269.84,44650.977,26643.51,0,35778.09,58179.445,52968.414,0,55113.723,53582.24,63880.14,0,63417.395,48188.73,39540.54,56198.145,38909.44,66303.055,41419.09,45732.105,54378.5,42546.91,59443.05,37191.92,42403.855,36630.965,27477.8,38887.49,40017.848,60278.23,22337.053,45675.133,34981.125,33512.19,0,41655.797,45522.496,60779.797,33854.758,0,38811.473,0,0,44257.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8843,750.7934528,6.422216,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22682.732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8844,896.7968661,6.422803,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33514.273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82890.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8846,501.3764732,6.4231606,,,,,,,,,,,0,0,0,0,17991.297,18773.193,24302.836,0,23073.104,14509.524,30148.146,0,29334.99,20299.545,20676.719,0,21214.945,20546.922,31682.568,0,15582.695,0,26289.162,0,0,34581.03,0,25422.135,0,16394.139,25792.104,25048.812,16493.842,19093.066,21676.506,21809.484,30442.414,26790.668,18652.834,0,0,17810.898,32666.412,0,0,0,0,0,0,26546.328,21047.316,0,20975.248,0,0,23457.77,16683.48,21816.271,0,0,12539.324,0,0,0,0,0,30769.406,14203.103,21352.617,0,13206.421,21413.436,0,22178.475,26812,33787.88,0,22637.22,25985.273,22756.303
8848,1094.669646,6.4237213,,,,,,,,,,,76402.8,69791.555,89885.62,0,0,0,0,0,154486.52,163948.58,128555.51,0,0,0,0,0,179606.23,179010.53,168910.69,0,0,0,0,0,165570.48,203369.61,171221.95,196534.14,0,0,0,0,182011.14,177848.47,191509.38,210509.17,0,0,0,0,187833.64,200232.5,163455.36,206303.8,0,0,0,0,195590.53,221613.08,182818.2,176994.88,0,0,0,0,74568.086,74816.05,85301.76,84982.266,0,0,0,0,70698.586,94321.15,93234.84,68208.484,0,0,0,0,61038.777,96166.77,78201.79,47277.62,0,0,0,0
8849,1099.153692,6.4242325,,,,,,,,,,,0,0,12724.71,0,0,0,0,0,29501.604,26572.61,20752.775,0,0,0,0,0,33861.41,31246.19,29289.613,0,0,0,0,0,31206.152,34437.52,30474.904,37811.03,0,0,0,0,33107.812,29556.703,38329.33,38511.902,0,0,0,0,30983.566,34307.793,29751.719,0,0,0,0,0,38797.027,40752.87,34126.15,35859.562,0,0,0,0,14187.086,10757.72,9378.52,18478.633,0,0,0,0,13430.3545,19234.943,17946.33,13762.523,0,0,0,0,10488.331,17644.732,16666.213,0,0,0,0,0
8850,1072.687562,6.4258814,,,,,,,,,,,369338.22,293657.6,415808.1,0,0,0,0,0,583224.8,657832.25,479851.12,0,0,0,0,0,757034.7,766536.8,750760.9,0,0,0,0,0,726654.3,1023204.1,867138.94,920808.44,0,0,0,0,818743.9,816241.56,1062337.6,1076237,0,0,0,0,873632.44,996487.94,970341.6,1103001.6,0,0,0,0,1010188.7,1090302.5,1084522,988848.2,0,0,0,0,281447.47,284920.56,342934.6,339741.56,0,0,0,0,280951.94,361013.03,381983.3,270801.97,0,0,0,0,231184.9,409422.3,304789.1,183544.22,0,0,0,0
8852,1050.705947,6.4261255,,,,,,,,,,,306867.44,234517.98,303685.3,0,0,0,0,0,335714,353445.03,254561.38,0,0,0,0,0,352955.78,350209.72,351983.1,0,0,0,0,0,313176.75,444145.62,371555.22,385121.34,0,0,0,0,336115.2,352842.88,443864.62,432696.3,0,0,0,0,368561.66,416773.12,414412.2,447743.53,0,0,0,0,408288.97,430915.7,448176.25,412186.44,0,0,0,0,108747.78,112116.15,127906.71,131660.9,0,0,0,0,113806.34,143580.83,150176.7,111965.09,0,0,0,0,90987.52,163846.97,114309.55,66644.016,0,0,0,0
8853,530.3756723,6.426236,,,,,,,,,,,124353.13,87736.95,106260.23,27702.457,111307.55,93974.375,95236.19,22995.021,83474.72,92613.24,74083.11,17143.13,91018.05,85410.21,80452.63,18260.947,54755.945,65641.21,60447.152,0,84297.336,95078.58,84311.01,0,54791.082,53425.832,34786.418,45549.6,53417.926,70030.82,81942.67,85794.16,46585.5,49310.277,44198.402,31844.248,70465.8,62987.637,66013.22,83459.234,38976.75,43763.445,35156.05,42737.59,53387.67,71344.57,48121.992,55325.23,0,36412.844,28789.102,28343.994,62303.41,38214.965,40926.7,62380.664,33983.516,0,26973.723,39884.625,50764.145,42630.72,45484.74,44438.465,39455.594,33611.28,33136.824,35145.152,41806.61,43621.527,43114.285,0,37217.85,0,35028.082,43717.535,38900.52,42133.195,35609.367,0
8854,754.6175442,6.426348,,,,,,,,,,,152123.12,77284.48,51937.125,0,0,0,0,0,20793.854,22038.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8855,768.6339124,6.426613,,,,,,,,,,,0,62810.082,139106.23,0,0,0,0,0,51661.64,22723.043,44343.4,0,0,0,0,0,0,9413.279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8856,726.5865688,6.426741,,,,,,,,,,,0,0,27375.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8859,531.3847158,6.427198,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,28599.896,0,0,0,0,0,0,0,0,0,0,0,37198.176,0,0,30004.271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36693.934,0,25418.451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8860,1087.660887,6.427692,,,,,,,,,,,0,0,0,0,0,0,0,0,20017.242,20194.805,13753.174,0,0,0,0,0,19250.27,23903.574,19712.318,0,0,0,0,0,24908.547,27254.992,24344.467,0,0,0,0,0,24081.004,0,25668.076,27062.45,0,0,0,0,24353.61,24312.236,27347.877,31641.643,0,0,0,0,32929.56,33910.965,31125.27,29153.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14301.85,8687.123,0,0,0,0,0,14175.0625,0,0,0,0,0,0
8861,1088.66255,6.4278474,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29375.652,35534.69,0,34878.95,0,0,0,0,36204.15,0,37180.383,0,0,0,0,0,0,0,0,0,0,0,0,0,7562.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8862,1098.653405,6.4282136,,,,,,,,,,,0,0,0,0,0,0,0,0,23558.154,24664.695,0,0,0,0,0,0,0,18608.953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34965.816,0,0,0,0,0,0,0,0,0,0,0,0,12663.008,0,0,0,0,0,0,0,10669.23,14547.164,14935.296,10730.928,0,0,0,0,0,15322.302,14240.047,0,0,0,0,0
8863,974.8131689,6.4285035,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27347.65,0,0,0,0,0,0,0,0,31317.54,0,0,0,0,0,27585.412,0,28877.672,0,0,0,0,27979.447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8864,1116.65098,6.428783,,,,,,,,,,,0,0,25998.889,0,0,0,0,0,55968.01,64384.6,46010.055,0,0,0,0,0,67052.51,63127.67,59338.746,0,0,0,0,0,62341.24,66047.336,59025.707,67255.914,0,0,0,0,61300.14,61378.516,58454.402,71549.95,0,0,0,0,66255.11,65854.84,22650.184,65891.1,0,0,0,0,65224.57,32571.375,26024.963,54048.938,0,0,0,0,23501.594,24008.287,22148.977,22790.043,0,0,0,0,20509.676,30171.857,28355.219,21046.223,0,0,0,0,21782.3,29905.078,23841.271,0,0,0,0,0
8865,383.3128122,6.429235,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13377.926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14453.167,0,0,0,0,0,0,0,24587.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9595.562,0,0,0,0,0,0,0,0,0,0
